"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","TOBS"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-05","0.00",,"44","30",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-06","0.01",,"46","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-07","0.15",,"59","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-08","0.01",,"57","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-09","0.00",,"51","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-10","0.00",,"54","30",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-11","0.00",,"69","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-12","0.00",,"72","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-13","0.00",,"74","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-14","0.03",,"73","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-15","0.01",,"68","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-16","0.00",,"45","31",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-17","0.00",,"53","32",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-18","0.00",,"61","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-19","0.00",,"73","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-20","0.01",,"72","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-21","0.03",,"71","31",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-22","0.00",,"45","25",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-23","0.00",,"55","33",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-24","0.00",,"62","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-25","0.00",,"70","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-26","0.00",,"76","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-27","0.00",,"59","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-28","0.00",,"62","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-29","2.14",,"70","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-30","0.28",,"67","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-01-31","0.02",,"52","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-01","3.09",,"50","39",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-02","0.94",,"40","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-03","0.44",,"43","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-04","0.02",,"60","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-05","0.00",,"73","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-06","0.00",,"54","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-07","0.00",,"64","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-08","0.04",,"75","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-09","0.00",,"76","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-10","0.06",,"72","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-11","1.84",,"58","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-12","0.02",,"72","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-13","0.00",,"75","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-14","1.18",,"76","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-15","0.00",,"67","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-16","0.00",,"68","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-17","0.00",,"80","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-18","0.00",,"68","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-19","0.45",,"51","36",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-20","0.00",,"49","35",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-21","0.16",,"52","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-22","0.03",,"69","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-23","0.19",,"71","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-24","2.68",,"64","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-25","0.12",,"65","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-26","0.07",,"60","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-27","0.00",,"65","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-02-28","0.00",,"73","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-01","0.00",,"64","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-02","0.00",,"76","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-03","0.00",,"68","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-04","0.13",,"71","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-05","0.03",,"68","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-06","0.00",,"64","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-07","0.00",,"64","42",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-08","0.00",,"70","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-09","0.26",,"75","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-10","0.00",,"76","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-11","0.00",,"77","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-12","0.00",,"68","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-13","0.00",,"72","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-14","0.00",,"79","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-15","0.00",,"68","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-16","0.00",,"59","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-17","0.00",,"65","39",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-18","0.00",,"66","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-19","0.00",,"65","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-20","0.00",,"79","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-21","0.00",,"63","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-22","0.00",,"70","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-23","0.00",,"72","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-24","0.00",,"75","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-25","0.21",,"72","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-26","0.00",,"83","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-27","0.00",,"73","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-28","0.95",,"60","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-29","0.00",,"72","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-30","0.00",,"76","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-03-31","0.00",,"73","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-01","0.42",,"70","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-02","0.00",,"78","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-03","0.00",,"83","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-04","0.00",,"73","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-05","0.00",,"77","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-06","0.00",,"77","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-07","0.00",,"79","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-08","2.34",,"79","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-09","3.08",,"65","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-10","0.05",,"69","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-11","1.54",,"62","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-12","0.00",,"66","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-13","0.00",,"63","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-14","0.00",,"62","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-15","0.00",,"65","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-16","0.01",,"71","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-17","0.27",,"73","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-18","0.03",,"77","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-19","0.00",,"81","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-20","0.00",,"81","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-21","0.02",,"70","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-22","0.00",,"69","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-23","0.00",,"73","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-24","0.00",,"78","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-25","0.00",,"78","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-26","0.00",,"81","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-27","0.00",,"81","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-28","0.00",,"85","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-29","0.00",,"88","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-04-30","0.00",,"82","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-01","0.00",,"81","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-02","0.08",,"83","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-03","0.01",,"83","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-04","0.00",,"83","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-05","0.00",,"81","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-06","0.00",,"81","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-07","0.00",,"84","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-08","0.00",,"85","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-09","0.00",,"84","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-10","1.07",,"81","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-11","1.12",,"78","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-12","0.00",,"84","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-13","0.00",,"90","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-14","0.00",,"88","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-15","0.00",,"79","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-16","0.00",,"80","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-17","0.00",,"86","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-18","0.00",,"87","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-19","0.00",,"88","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-20","0.00",,"89","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-21","0.34",,"85","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-22","0.00",,"86","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-23","3.58",,"77","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-24","0.00",,"86","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-25","0.00",,"88","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-26","0.00",,"86","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-27","0.00",,"87","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-28","0.00",,"89","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-29","0.00",,"91","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-30","0.00",,"90","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-05-31","0.00",,"93","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-01","0.30",,"95","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-02","0.00",,"90","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-03","0.00",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-04","0.00",,"84","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-05","0.06",,"90","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-06","0.00",,"86","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-07","0.00",,"85","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-08","0.00",,"90","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-09","0.00",,"94","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-10","0.00",,"96","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-11","0.00",,"95","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-12","0.10",,"91","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-13","0.00",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-14","0.00",,"90","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-15","0.00",,"87","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-16","0.00",,"89","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-17","0.00",,"93","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-18","0.00",,"95","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-19","0.00",,"96","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-20","0.00",,"93","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-21","0.03",,"88","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-22","0.00",,"92","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-23","0.46",,"90","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-24","0.39",,"84","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-25","1.44",,"86","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-26","0.00",,"88","78",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-27","0.00",,"90","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-28","0.00",,"91","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-29","0.00",,"93","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-06-30","0.00",,"92","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-01","0.19",,"94","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-02","0.03",,"93","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-03","0.00",,"91","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-04","0.00",,"93","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-05","0.00",,"94","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-06","0.02",,"95","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-07","0.35",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-08","0.03",,"90","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-09","0.59",,"88","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-10","0.18",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-11","0.01",,"95","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-12","0.00",,"90","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-13","0.00",,"88","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-14","0.00",,"89","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-15","0.00",,"91","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-16","0.00",,"91","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-17","0.00",,"93","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-18","0.17",,"93","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-19","0.02",,"90","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-20","0.00",,"92","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-21","0.00",,"89","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-22","0.00",,"93","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-23","0.20",,"90","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-24","3.98",,"78","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-25","3.90",,"76","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-26","0.00",,"90","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-27","0.00",,"88","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-28","0.00",,"89","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-29","0.00",,"87","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-30","0.00",,"90","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-07-31","0.00",,"90","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-01","0.00",,"94","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-02","0.00",,"95","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-03","0.00",,"96","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-04","0.00",,"96","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-05","0.00",,"91","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-06","0.00",,"93","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-07","0.00",,"94","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-08","0.00",,"93","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-09","0.00",,"91","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-10","0.00",,"89","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-11","0.00",,"89","78",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-12","0.00",,"92","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-13","0.02",,"86","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-14","0.11",,"85","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-15","0.00",,"91","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-16","0.40",,"91","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-17","0.07",,"89","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-18","0.00",,"90","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-19","0.00",,"89","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-20","0.03",,"84","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-21","0.00",,"87","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-22","0.56",,"81","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-23","1.74",,"83","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-24","1.27",,"84","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-25","0.92",,"78","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-26","3.33",,"80","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-27","0.00",,"90","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-28","0.00",,"94","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-29","0.00",,"95","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-30","0.00",,"95","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-08-31","0.00",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-01","0.00",,"94","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-02","0.01",,"92","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-03","0.00",,"95","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-04","0.01",,"92","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-05","0.22",,"95","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-06","0.00",,"94","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-07","0.00",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-08","0.45",,"81","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-09","0.00",,"93","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-10","0.00",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-11","0.00",,"83","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-12","0.00",,"84","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-13","0.00",,"81","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-14","0.00",,"79","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-15","0.00",,"86","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-16","0.00",,"86","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-17","0.00",,"86","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-18","0.00",,"88","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1959-09-19","0.00",,"88","70",
