Date,Coal,Demand,Hydroelectric,Natural Gas,Nuclear,Other,Solar,Wind
20210301T14-06,5926,39605,46,15033,5107,25,2030,11443
20210301T15-06,5610,38864,19,14336,5105,19,2003,11775
20210301T16-06,5512,38539,10,13736,5105,20,1819,12342
20210301T17-06,5554,38949,10,14255,5104,21,1610,12398
20210301T18-06,6265,39907,10,15444,5105,21,997,12064
20210301T19-06,7750,41341,12,17895,5105,23,171,10384
20210301T20-06,8486,41823,20,19417,5106,42,0,8788
20210301T21-06,8587,41280,22,19744,5107,34,0,7799
20210301T22-06,8681,39972,16,18714,5108,21,0,7506
20210301T23-06,8414,37970,12,17347,5108,16,0,7151
20210302T00-06,7626,36038,11,15564,5108,17,0,7753
20210302T01-06,6908,34737,11,14741,5109,22,0,8033
20210302T02-06,6597,34132,11,14309,5110,21,0,8246
20210302T03-06,6273,33970,11,14322,5110,19,0,8467
20210302T04-06,6352,34367,11,14458,5112,19,0,8640
20210302T05-06,6643,35641,11,15138,5112,20,0,8927
20210302T06-06,7500,38224,11,16760,5112,20,0,8973
20210302T07-06,8558,42189,16,20118,5113,22,0,8427
20210302T08-06,8533,43565,19,21860,5113,19,453,7571
20210302T09-06,8313,42365,10,19223,5113,23,3482,6236
20210302T10-06,8186,40966,7,18150,5114,22,5023,4649
20210302T11-06,7478,39597,55,16956,5115,26,5180,4827
20210302T12-06,7352,38381,86,16463,5115,18,5141,4220
20210302T13-06,7043,37309,72,15953,5115,20,5098,4011
20210302T14-06,6568,36423,29,15399,5115,18,5132,4265
20210302T15-06,6121,35653,11,15021,5117,18,5169,4343
20210302T16-06,5855,35333,11,14613,5117,17,5162,4563
20210302T17-06,5837,35484,10,14959,5117,18,4976,4570
20210302T18-06,6864,35827,10,16372,5115,20,3209,4234
20210302T19-06,8434,37441,10,18738,5115,32,373,4671
20210302T20-06,8483,39102,42,18881,5115,44,0,6527
20210302T21-06,8536,39068,17,17598,5115,34,0,7770
20210302T22-06,7886,38449,9,16078,5115,24,0,9348
20210302T23-06,7040,37125,9,13499,5115,20,0,11497
20210303T00-06,5817,35763,9,11567,5115,22,0,13316
20210303T01-06,5498,34920,9,9432,5116,23,0,14914
20210303T02-06,4973,34655,9,8737,5117,18,0,15873
20210303T03-06,4842,34872,9,8678,5127,18,0,16352
20210303T04-06,5184,35512,9,9287,5132,21,0,16072
20210303T05-06,5829,36858,9,10217,5132,19,0,15757
20210303T06-06,6271,39620,8,13005,5132,19,0,15240
20210303T07-06,6970,43624,8,16430,5132,25,0,15028
20210303T08-06,7022,44899,9,17041,5132,18,534,15054
20210303T09-06,6171,43058,9,15526,5132,18,3444,12756
20210303T10-06,5775,40834,9,14836,5132,59,4921,10199
20210303T11-06,5145,39097,45,13717,5123,28,5011,10146
20210303T12-06,5217,37613,49,13794,5125,22,5070,8497
20210303T13-06,5425,36583,8,15057,5124,15,4998,6083
20210303T14-06,5640,36034,8,15121,5117,18,4873,5258
20210303T15-06,5565,35783,7,14581,5115,15,4933,5569
20210303T16-06,5695,35769,7,14329,5114,16,4742,5868
20210303T17-06,5965,35911,7,14851,5114,20,4208,5751
20210303T18-06,6447,36120,7,16024,5114,29,2503,6000
20210303T19-06,7284,37167,6,17517,5115,26,302,6920
20210303T20-06,6445,38202,5,15389,5115,21,0,11229
20210303T21-06,4949,37934,5,12308,5115,12,0,15546
20210303T22-06,4507,36876,5,9601,5116,11,0,17656
20210303T23-06,4268,35267,5,7111,5115,28,0,18734
20210304T00-06,4053,33507,5,6184,5115,16,0,18032
20210304T01-06,3754,32335,6,6146,5117,15,0,17120
20210304T02-06,3669,31844,6,6107,5117,18,0,16728
20210304T03-06,3564,31849,6,6045,5118,20,0,16898
20210304T04-06,3794,32306,6,6073,5118,18,0,17206
20210304T05-06,4417,33451,6,6745,5118,19,0,17113
20210304T06-06,5047,35905,6,9447,5118,14,0,16228
20210304T07-06,6220,39553,6,11980,5118,15,0,16181
20210304T08-06,6587,40632,6,12488,5119,16,378,15990
20210304T09-06,5876,39742,6,11574,5119,16,2868,14283
20210304T10-06,5571,38477,6,10511,5117,25,4117,13132
20210304T11-06,5076,37527,84,9323,5118,20,4132,13776
20210304T12-06,4948,37063,118,8246,5116,20,4127,14491
20210304T13-06,4964,36698,94,7116,5115,18,4029,15366
20210304T14-06,4829,36643,25,6809,5113,18,2762,17090
20210304T15-06,4906,36660,6,6728,5112,23,1830,18059
20210304T16-06,4866,36629,6,6591,5111,13,1713,18341
20210304T17-06,4894,36844,7,6471,5110,16,1390,18964
20210304T18-06,4935,36879,6,6848,5110,20,616,19352
20210304T19-06,5300,37682,6,7436,5111,20,118,19703
20210304T20-06,6180,38333,6,7870,5112,30,0,19148
20210304T21-06,6813,37635,7,7573,5113,27,0,18173
20210304T22-06,7565,36222,7,7539,5112,21,0,16049
20210304T23-06,6803,34152,7,6902,5113,22,0,15381
20210305T00-06,5308,32258,7,5658,5114,21,0,16231
20210305T01-06,4409,30878,6,4861,5114,17,0,16497
20210305T02-06,3845,30134,6,4840,5115,14,0,16357
20210305T03-06,3708,29723,6,4873,5114,13,0,16051
20210305T04-06,3612,29688,6,5091,5115,17,0,15914
20210305T05-06,3516,30418,6,5235,5115,17,0,16583
20210305T06-06,3990,32374,6,6494,5115,23,0,16779
20210305T07-06,5012,35431,6,8651,5114,21,0,16631
20210305T08-06,5875,36835,6,8986,5114,16,394,16446
20210305T09-06,5770,37232,6,9043,5114,13,1540,15750
20210305T10-06,5917,37409,6,9227,5116,35,1175,15936
20210305T11-06,5839,37415,40,9106,5114,18,1268,16033
20210305T12-06,5610,37447,47,8735,5114,15,1023,16905
20210305T13-06,5737,37455,11,8398,5116,19,1045,17133
20210305T14-06,5617,37679,3,8218,5116,21,948,17759
20210305T15-06,5408,37800,3,7984,5116,15,923,18356
20210305T16-06,5218,37983,3,7754,5115,15,835,19045
20210305T17-06,5117,38217,3,7828,5115,15,708,19445
20210305T18-06,4773,38120,3,8094,5114,15,423,19706
20210305T19-06,4756,38286,3,9511,5114,16,127,18769
20210305T20-06,5877,38223,3,10624,5114,19,0,16633
20210305T21-06,6429,37297,3,11147,5114,22,0,14628
20210305T22-06,6817,36116,3,11364,5115,10,0,12853
20210305T23-06,6263,34601,3,10994,5115,15,0,12256
20210306T00-06,5856,33138,3,10261,5115,14,0,11936
20210306T01-06,5513,31861,3,9945,5116,12,0,11319
20210306T02-06,5459,31014,3,10079,5117,13,0,10389
20210306T03-06,6091,30708,3,10839,5118,15,0,8688
20210306T04-06,6494,30787,3,11713,5123,10,0,7490
20210306T05-06,6601,31205,3,12855,5131,10,0,6649
20210306T06-06,6807,32351,3,14183,5130,11,0,6261
20210306T07-06,6681,34009,3,15662,5130,6,0,6570
20210306T08-06,6684,35207,3,16514,5130,10,546,6325
20210306T09-06,6121,35769,3,15413,5129,8,3341,5758
20210306T10-06,5892,35761,3,14861,5129,22,4814,5042
20210306T11-06,5768,35396,48,14929,5129,24,4947,4555
20210306T12-06,6114,34911,71,14963,5127,15,4889,3735
20210306T13-06,6190,34433,62,14700,5130,13,4861,3481
20210306T14-06,5701,33969,3,14220,5130,14,4944,3959
20210306T15-06,5173,33577,3,13569,5130,9,4965,4730
20210306T16-06,4714,33577,3,13311,5130,10,4925,5485
20210306T17-06,4470,33755,3,13015,5130,12,4762,6366
20210306T18-06,5038,34016,3,13973,5130,12,3086,6776
20210306T19-06,6116,34901,3,15974,5130,24,387,7269
20210306T20-06,6266,35942,3,15429,5130,15,0,9079
20210306T21-06,4978,35649,3,13676,5130,7,0,11642
20210306T22-06,4087,35219,3,12029,5128,8,0,13787
20210306T23-06,3346,34431,3,10222,5128,10,0,15649
20210307T00-06,3320,33536,3,8365,5127,11,0,16643
20210307T01-06,3638,32731,5,6814,5128,10,0,17121
20210307T02-06,3791,32371,5,6376,5128,8,0,17054
20210307T03-06,4007,32280,5,6373,5127,12,0,16851
20210307T04-06,4584,32469,5,6665,5127,10,0,16082
20210307T05-06,4536,32981,5,6678,5127,12,0,16459
20210307T06-06,4335,34056,5,7443,5127,20,0,16914
20210307T07-06,3831,35601,5,9858,5128,12,1,16554
20210307T08-06,4055,36619,5,10657,5128,8,512,16038
20210307T09-06,3948,36815,5,10138,5129,8,3143,14228
20210307T10-06,3541,36415,5,9371,5129,20,2606,15527
20210307T11-06,3286,35614,38,8652,5128,33,1977,16284
20210307T12-06,3106,34874,45,8158,5128,13,3220,14988
20210307T13-06,3132,34320,12,8163,5128,14,4734,12921
20210307T14-06,3310,33718,5,8597,5127,10,4739,11713
20210307T15-06,3158,33440,5,8435,5127,11,4850,11640
20210307T16-06,3031,33450,5,8055,5126,12,4981,12025
20210307T17-06,2972,33841,5,8038,5126,15,4619,12732
20210307T18-06,3090,34392,5,8876,5127,13,2929,14170
20210307T19-06,4515,35704,5,11102,5126,16,345,14401
20210307T20-06,4835,37071,5,10890,5127,19,0,16000
20210307T21-06,4152,36909,5,9951,5127,14,0,17444
20210307T22-06,3952,36155,5,9947,5127,9,0,16985
20210307T23-06,4303,34691,5,8033,5126,19,0,17097
20210308T00-06,4189,33151,5,6902,5126,14,0,16901
20210308T01-06,3944,32096,5,6273,5127,11,0,16524
20210308T02-06,3743,31738,5,5968,5126,12,0,16791
20210308T03-06,3483,31855,5,5598,5126,12,0,17546
20210308T04-06,3310,32384,5,5912,5126,10,0,17881
20210308T05-06,3481,33540,5,6754,5127,10,0,17987
20210308T06-06,4194,35886,5,8405,5127,12,0,17996
20210308T07-06,5241,39186,5,11248,5127,10,1,17632
20210308T08-06,5776,40590,5,11909,5127,11,533,17314
20210308T09-06,5500,40043,5,11545,5128,11,2659,15304
20210308T10-06,4590,39228,5,9848,5129,15,3218,16360
20210308T11-06,4072,38482,82,9476,5127,25,2349,17254
20210308T12-06,3851,37907,76,9071,5126,15,1712,17974
20210308T13-06,3757,37556,93,8796,5125,16,1846,17888
20210308T14-06,3795,37343,24,8741,5124,13,1962,17587
20210308T15-06,3822,37222,5,8479,5124,12,1820,17864
20210308T16-06,3712,37092,5,8408,5123,15,1336,18403
20210308T17-06,3782,37061,6,8365,5124,17,995,18570
20210308T18-06,3888,37336,6,8192,5124,19,567,19335
20210308T19-06,4172,38251,6,8470,5124,19,145,20110
20210308T20-06,4923,38924,6,8400,5124,14,0,20254
20210308T21-06,5003,38407,5,7335,5124,15,0,20842
20210308T22-06,4591,37033,5,6591,5125,20,0,20697
20210308T23-06,3776,34922,5,5590,5125,24,0,20242
20210309T00-06,3613,32805,5,4652,5126,21,0,19223
20210309T01-06,3593,31331,6,4676,5126,19,0,17749
20210309T02-06,3805,30483,5,4578,5126,17,0,16740
20210309T03-06,3653,30086,5,4544,5126,18,0,16540
20210309T04-06,3540,30076,6,4711,5126,17,0,16476
20210309T05-06,3825,30729,8,5275,5122,17,0,16370
20210309T06-06,4571,32521,12,6437,5122,17,0,16282
20210309T07-06,5381,35144,12,7806,5122,18,1,16656
20210309T08-06,5533,36292,12,8174,5122,19,79,17152
20210309T09-06,5545,36903,12,8222,5122,20,237,17742
20210309T10-06,5705,37455,11,8332,5122,21,376,17888
20210309T11-06,5636,37849,43,8178,5123,19,545,18304
20210309T12-06,5088,38200,13,7140,5123,11,669,20185
20210309T13-06,5386,38293,6,7029,5122,9,761,20092
20210309T14-06,5184,38444,7,7080,5122,11,753,20203
20210309T15-06,5049,38442,6,7144,5123,10,744,20165
20210309T16-06,4984,38398,5,7161,5123,11,488,20421
20210309T17-06,5005,38247,78,7684,5123,16,353,19773
20210309T18-06,4460,38313,5,7607,5123,13,167,20735
20210309T19-06,4335,39218,4,8052,5123,11,40,21456
20210309T20-06,4694,39990,4,7899,5124,9,0,22063
20210309T21-06,4340,39159,4,7447,5123,7,0,22041
20210309T22-06,4345,37563,4,6846,5124,6,0,21040
20210309T23-06,4242,35556,4,6071,5125,7,0,19908
20210310T00-06,4007,33336,4,5735,5126,8,0,18254
20210310T01-06,3793,31692,4,5150,5125,7,0,17557
20210310T02-06,3661,30728,4,4586,5126,5,0,17223
20210310T03-06,3506,30257,4,4583,5123,6,0,17001
20210310T04-06,3479,30097,4,4613,5123,6,0,16977
20210310T05-06,3474,30571,4,5015,5123,6,0,17071
20210310T06-06,3306,32089,4,6026,5123,7,0,17618
20210310T07-06,3498,34692,4,7174,5123,11,0,18875
20210310T08-06,3620,36066,4,7400,5124,7,263,19656
20210310T09-06,3750,36953,4,7324,5124,9,1669,19077
20210310T10-06,3862,37710,4,7997,5124,15,1769,18939
20210310T11-06,3855,38405,39,8416,5123,10,2254,18508
20210310T12-06,3921,38981,46,8841,5123,17,3519,17341
20210310T13-06,4486,39394,11,9660,5121,20,3604,16419
20210310T14-06,5584,39703,4,9997,5121,18,3104,15819
20210310T15-06,5487,39897,4,10043,5121,9,2672,16478
20210310T16-06,4461,40046,4,10017,5121,8,2080,18159
20210310T17-06,4078,40169,4,9512,5121,13,1739,19505
20210310T18-06,3950,40295,4,9352,5120,17,1348,20306
20210310T19-06,4517,40812,4,10766,5120,25,153,20031
20210310T20-06,5536,41141,4,10824,5120,23,0,19513
20210310T21-06,5137,40396,4,10324,5120,17,0,19789
20210310T22-06,4211,39087,4,9287,5121,16,0,20476
20210310T23-06,3889,37107,4,7702,5121,14,0,20519
20210311T00-06,3789,34824,4,6692,5122,19,0,19404
20210311T01-06,3810,32984,4,6168,5126,18,0,18051
20210311T02-06,3699,31770,4,6019,5126,17,0,17216
20210311T03-06,3708,31072,4,6062,5121,16,0,16503
20210311T04-06,3708,30768,4,6046,5122,13,0,16116
20210311T05-06,3741,31102,4,6509,5122,15,0,15961
20210311T06-06,3730,32397,4,7558,5122,16,0,16194
20210311T07-06,3897,34747,4,9681,5122,13,0,16027
20210311T08-06,4704,36133,4,10708,5122,25,145,15352
20210311T09-06,5528,37205,4,11747,5123,20,765,13936
20210311T10-06,5099,38260,4,13403,5123,16,1265,13264
20210311T11-06,5472,39180,82,14354,5122,24,1846,12189
20210311T12-06,5821,40045,87,15600,5122,26,2533,10690
20210311T13-06,6110,40555,59,16756,5121,31,2951,9256
20210311T14-06,6564,41062,22,17636,5119,23,2936,8071
20210311T15-06,6300,41282,4,18101,5118,14,2614,8445
20210311T16-06,5958,41238,4,18053,5118,16,1965,9613
20210311T17-06,6173,41204,4,17139,5118,16,1328,10975
20210311T18-06,6251,41064,4,16669,5119,16,573,12131
20210311T19-06,6683,41476,4,16987,5118,27,105,12373
20210311T20-06,6805,41884,4,16644,5118,23,0,13207
20210311T21-06,6777,41025,4,15527,5118,20,0,13513
20210311T22-06,6071,39715,4,13382,5119,12,0,15065
20210311T23-06,5825,37714,4,9945,5119,13,0,16768
20210312T00-06,4800,35550,4,7535,5116,15,0,18038
20210312T01-06,4277,33626,5,6433,5118,11,0,17761
20210312T02-06,4079,32314,5,6206,5119,10,0,16982
20210312T03-06,4156,31530,5,6129,5120,12,0,16153
20210312T04-06,4346,31094,5,6100,5120,13,0,15590
20210312T05-06,4256,31330,5,6445,5121,14,0,15635
20210312T06-06,4143,32646,5,7000,5121,15,0,16483
20210312T07-06,4589,35091,5,8833,5121,13,0,16576
20210312T08-06,5967,36506,5,9658,5121,19,153,15658
20210312T09-06,6516,37841,5,9568,5121,15,954,15677
20210312T10-06,5563,39258,5,10093,5121,13,2048,16574
20210312T11-06,5149,40497,83,11056,5121,15,2619,16771
20210312T12-06,5332,41635,75,11698,5120,18,2590,17041
20210312T13-06,5238,42621,60,12281,5118,16,2519,17520
20210312T14-06,5177,43366,26,12504,5117,15,2341,18179
20210312T15-06,5395,43640,5,12829,5116,19,2288,17977
20210312T16-06,5699,43695,5,12133,5115,15,2631,18086
20210312T17-06,5730,43403,5,11637,5115,17,2513,18374
20210312T18-06,6181,42704,5,11538,5116,25,1544,18286
20210312T19-06,6410,42325,6,11203,5115,30,177,19375
20210312T20-06,6543,42287,6,10950,5115,25,0,19661
20210312T21-06,6329,41169,6,9886,5115,29,0,19827
20210312T22-06,5415,39825,6,9266,5115,22,0,20048
20210312T23-06,5208,38030,5,8518,5115,15,0,19480
20210313T00-06,5172,36026,5,6984,5047,22,0,19075
20210313T01-06,6314,34006,5,5710,4770,14,0,17328
20210313T02-06,6644,32545,5,5021,4741,16,0,16198
20210313T03-06,6766,31672,5,4690,4741,15,0,15452
20210313T04-06,6145,31004,5,4541,4744,15,0,15536
20210313T05-06,5942,30815,5,4579,4832,12,0,15521
20210313T06-06,6155,31150,5,4684,5000,15,0,15356
20210313T07-06,6611,31938,5,4913,5047,14,0,15383
20210313T08-06,6495,32968,6,4957,5070,18,239,16215
20210313T09-06,5641,35031,6,5054,5114,18,1481,17749
20210313T10-06,4422,36896,6,5367,5114,17,2387,19625
20210313T11-06,4992,38398,83,5918,5114,18,1515,20793
20210313T12-06,5638,39439,119,6310,5113,17,1551,20712
20210313T13-06,5550,40097,94,7046,5113,13,1618,20730
20210313T14-06,5309,40456,32,7491,5112,16,1681,20735
20210313T15-06,5417,40567,5,7595,5112,14,1632,20692
20210313T16-06,5298,40539,6,7564,5111,14,1656,20789
20210313T17-06,5025,40247,7,7956,5111,18,1286,20742
20210313T18-06,4710,39756,49,7969,5111,17,748,21050
20210313T19-06,4770,39688,51,8008,5110,17,115,21517
20210313T20-06,5101,40052,51,7818,5111,16,0,21783
20210313T21-06,5294,39212,51,7223,5112,39,0,21325
20210313T22-06,5013,38142,51,6681,5112,22,0,21129
20210313T23-06,4563,36755,9,6440,5113,10,0,20475
20210314T00-06,4107,34977,7,5866,5113,14,0,19731
20210314T01-06,4248,33420,7,5229,5114,15,0,18611
20210314T03-05,3927,32149,7,4995,5115,12,0,17893
20210314T04-05,3928,31284,7,5085,5115,9,0,16975
20210314T05-05,4053,30755,7,4986,5115,9,0,16422
20210314T06-05,4105,30429,7,5482,5115,17,0,15539
20210314T07-05,4757,30614,7,5944,5115,12,0,14618
20210314T08-05,5609,31139,8,5771,5115,28,0,14409
20210314T09-05,5307,32084,8,5731,5114,12,724,14960
20210314T10-05,4965,33800,8,5633,5114,19,3602,14349
20210314T11-05,4832,35406,85,5486,5115,24,3873,15944
20210314T12-05,4626,36197,78,6071,5114,12,2918,17318
20210314T13-05,4389,36473,69,6314,5114,13,2373,18237
20210314T14-05,4246,36160,7,6099,5113,12,1120,19521
20210314T15-05,4030,35681,7,6027,5114,11,1048,19314
20210314T16-05,4026,35529,7,5918,5114,16,1406,18839
20210314T17-05,4399,35663,7,6392,5114,14,2057,17498
20210314T18-05,5016,36066,8,6980,5114,14,1900,16864
20210314T19-05,5767,36338,44,7281,5114,15,1479,16439
20210314T20-05,7157,36360,51,8963,5114,28,342,14477
20210314T21-05,7627,36979,51,10238,5114,25,1,13695
20210314T22-05,7507,36497,51,8792,5115,36,0,14808
20210314T23-05,7385,35075,11,7444,5115,19,0,14944
20210315T00-05,6078,33166,8,6305,5115,13,0,15467
20210315T01-05,5278,31582,8,5158,5115,16,0,15814
20210315T02-05,4699,30587,7,4692,5115,15,0,15895
20210315T03-05,4339,30020,7,4863,5116,16,0,15514
20210315T04-05,4304,29958,7,5336,5115,13,0,14975
20210315T05-05,4516,30431,7,6274,5114,11,0,14302
20210315T06-05,5327,31981,7,7956,5114,14,0,13450
20210315T07-05,5715,34507,7,10709,5114,12,0,12822
20210315T08-05,6605,36516,7,12334,5114,27,2,12297
20210315T09-05,6571,37153,8,12739,5114,17,926,11648
20210315T10-05,5985,37149,7,13356,5112,12,4086,8461
20210315T11-05,5715,37232,85,13539,5112,32,4983,7637
20210315T12-05,5342,37229,121,14314,5112,24,5043,7144
20210315T13-05,5894,37413,96,15107,5112,17,5092,5966
20210315T14-05,6769,37903,33,15764,5112,15,5037,5043
20210315T15-05,7201,38578,6,16092,5112,14,4978,4988
20210315T16-05,6784,39344,45,16511,5112,14,5058,5681
20210315T17-05,7249,40263,50,17131,5111,38,4953,5591
20210315T18-05,7530,40709,50,18507,5111,47,4379,4896
20210315T19-05,7440,40654,51,20358,5111,32,2832,4410
20210315T20-05,7430,40533,51,22518,5109,26,408,4516
20210315T21-05,7488,40915,50,21982,5109,15,0,5825
20210315T22-05,7594,39644,8,19941,5107,19,0,6723
20210315T23-05,7728,37575,7,16830,5108,26,0,7637
20210316T00-05,7657,35265,7,12794,5107,11,0,9501
20210316T01-05,7345,33206,7,9539,5107,13,0,11156
20210316T02-05,6013,31916,7,7692,5107,10,0,12929
20210316T03-05,4554,31105,7,7242,5109,11,0,14070
20210316T04-05,4178,30798,7,7040,5109,8,0,14420
20210316T05-05,3991,31163,7,7040,5109,8,0,14899
20210316T06-05,3840,32380,7,8083,5109,11,0,15319
20210316T07-05,4335,34588,7,9684,5108,12,0,15417
20210316T08-05,5148,36221,7,10512,5108,25,0,15394
20210316T09-05,5414,36680,7,11358,5109,18,201,14548
20210316T10-05,5457,37446,7,12408,5109,18,1470,12951
20210316T11-05,6014,38277,83,12874,5109,33,2844,11296
20210316T12-05,6475,39042,88,12917,5109,21,3648,10764
20210316T13-05,6271,39767,62,13195,5108,15,3965,11132
20210316T14-05,5849,40638,26,12941,5108,10,4207,12476
20210316T15-05,5617,41675,9,12650,5107,12,4669,13591
20210316T16-05,5469,42714,50,12175,5106,16,4570,15303
20210316T17-05,5124,43231,51,12382,5105,14,4048,16481
20210316T18-05,5077,43202,51,12304,5105,18,3358,17264
20210316T19-05,4806,42946,51,12229,5105,11,2070,18647
20210316T20-05,5067,42683,47,12870,5104,27,261,19282
20210316T21-05,5157,43355,47,12394,5103,21,0,20608
20210316T22-05,5042,42424,46,10747,5102,18,0,21477
20210316T23-05,4969,40332,5,9324,5101,18,0,20934
20210317T00-05,5215,37768,3,7201,5100,13,0,20245
20210317T01-05,4796,35682,3,5504,5101,12,0,20068
20210317T02-05,4064,34278,3,4728,5101,10,0,20198
20210317T03-05,4024,33332,3,4628,5102,9,0,19493
20210317T04-05,4044,33026,3,4766,5102,9,0,19102
20210317T05-05,4563,33132,3,5307,5103,8,0,18103
20210317T06-05,4683,33711,3,5926,5104,7,0,17830
20210317T07-05,4841,35332,3,7116,5104,8,0,18043
20210317T08-05,5846,36668,3,8175,5104,15,1,17279
20210317T09-05,6379,37182,3,8184,5105,8,721,16646
20210317T10-05,5579,38003,3,7555,5106,22,2593,17036
20210317T11-05,5015,38564,78,7995,5104,57,1585,18781
20210317T12-05,4540,38692,72,7934,5102,14,1488,19667
20210317T13-05,4521,38649,30,7959,5106,17,1220,20074
20210317T14-05,4516,39042,3,7855,5106,21,1405,20433
20210317T15-05,4653,39600,5,7664,5107,16,1917,20403
20210317T16-05,4815,39984,47,7846,5106,16,1981,20306
20210317T17-05,4662,40276,47,8011,5105,15,2312,20112
20210317T18-05,4597,40319,46,8139,5105,38,2341,20062
20210317T19-05,4603,39754,46,8439,5106,36,2006,19476
20210317T20-05,4815,39265,46,10001,5106,24,564,18670
20210317T21-05,6608,39835,46,11105,5107,31,0,16815
20210317T22-05,6775,38822,5,10625,5107,17,0,16196
20210317T23-05,5386,36994,3,9392,5109,6,0,17155
20210318T00-05,4260,34905,3,7159,5110,9,0,18379
20210318T01-05,3975,33281,3,6088,5111,18,0,18137
20210318T02-05,3875,32216,4,5683,5116,9,0,17664
20210318T03-05,3824,31729,4,5712,5119,8,0,17199
20210318T04-05,3645,31691,4,5912,5118,7,0,17141
20210318T05-05,4111,32285,4,7449,5111,8,0,15711
20210318T06-05,4920,34079,4,9782,5110,8,0,14274
20210318T07-05,6546,36929,4,12215,5110,9,0,13000
20210318T08-05,7490,39363,4,13534,5110,13,6,13056
20210318T09-05,7115,40096,4,13168,5112,13,1144,13294
20210318T10-05,6109,40045,4,11891,5111,28,4084,12635
20210318T11-05,5291,39756,79,11514,5108,24,4294,13493
20210318T12-05,4643,39200,45,11804,5103,14,4693,12954
20210318T13-05,4359,38392,12,12276,5098,9,5170,11523
20210318T14-05,4206,37818,5,12585,5098,13,5128,10834
20210318T15-05,4008,37254,5,12010,5097,20,5210,10667
20210318T16-05,3964,36995,39,12026,5097,38,5247,10348
20210318T17-05,3985,36969,49,12553,5097,41,5246,9807
20210318T18-05,4072,37039,49,13102,5098,13,5153,9380
20210318T19-05,4844,36969,49,14644,5097,12,3831,8453
20210318T20-05,6928,37457,49,17782,5098,27,699,6651
20210318T21-05,7603,38697,81,19528,5097,21,0,6140
20210318T22-05,7706,38057,48,17275,5098,26,0,7795
20210318T23-05,6294,36592,49,15436,5100,16,0,9565
20210319T00-05,5427,34785,7,14211,5101,17,0,9890
20210319T01-05,4773,33297,5,13701,5102,18,0,9590
20210319T02-05,4441,32544,5,13549,5102,16,0,9277
20210319T03-05,4428,32212,5,13651,5103,14,0,8856
20210319T04-05,4866,32362,5,14039,5103,14,0,8180
20210319T05-05,5316,33262,5,14964,5103,10,0,7686
20210319T06-05,5341,35228,5,16325,5103,12,0,8264
20210319T07-05,6589,38114,5,17814,5103,11,0,8378
20210319T08-05,7576,40364,42,19870,5104,12,8,7580
20210319T09-05,7600,40788,49,20588,5104,11,1255,6019
20210319T10-05,7329,40197,49,19402,5105,19,4323,3819
20210319T11-05,6894,39420,124,18195,5104,19,5121,3814
20210319T12-05,6784,38595,118,18305,5104,14,5199,3043
20210319T13-05,6719,37700,108,18033,5104,14,5277,2417
20210319T14-05,6486,37058,10,17855,5103,16,5291,2272
20210319T15-05,6259,36622,5,17580,5103,12,5336,2306
20210319T16-05,5922,36314,31,17283,5102,14,5322,2620
20210319T17-05,5760,36363,32,17154,5101,18,5317,2961
20210319T18-05,5849,36397,32,17217,5101,14,5187,2922
20210319T19-05,6193,36251,31,17590,5101,14,3802,3187
20210319T20-05,7358,36620,33,19170,5101,16,704,3902
20210319T21-05,7456,37544,33,19019,5061,14,0,5633
20210319T22-05,7147,37005,11,17555,5035,24,0,7000
20210319T23-05,7031,35860,8,16110,5026,27,0,7427
20210320T00-05,6814,34432,8,15202,5018,21,0,7138
20210320T01-05,7167,33229,8,14038,5017,17,0,6755
20210320T02-05,6718,32526,9,13829,5017,14,0,6709
20210320T03-05,6134,32150,9,13657,5017,16,0,7086
20210320T04-05,5727,32191,9,13528,5017,14,0,7666
20210320T05-05,6133,32661,9,13540,4733,18,0,8000
20210320T06-05,6770,33783,9,14279,4197,17,0,8378
20210320T07-05,7188,35497,51,15265,4085,18,0,8761
20210320T08-05,7371,37248,52,16580,3957,25,10,9092
20210320T09-05,7269,38108,51,16515,3856,28,1261,8899
20210320T10-05,7286,37874,52,15200,3757,29,4322,6928
20210320T11-05,7055,37087,126,13017,3733,16,4988,7920
20210320T12-05,6633,36230,92,12410,3742,17,5110,8092
20210320T13-05,6576,35464,92,12230,3744,17,5132,7542
20210320T14-05,6839,34964,52,11761,3744,19,5117,7279
20210320T15-05,6788,34661,12,11185,3746,15,5127,7548
20210320T16-05,6360,34732,33,10945,3749,12,5107,8286
20210320T17-05,6014,35080,34,10648,3748,16,5066,9314
20210320T18-05,5139,35549,34,10486,3748,21,4916,10918
20210320T19-05,4902,35675,34,10489,3747,14,3597,12647
20210320T20-05,6049,35739,34,11179,3743,23,680,13803
20210320T21-05,6460,36604,33,10106,3742,30,0,16003
20210320T22-05,5471,36261,9,8076,3744,22,0,18734
20210320T23-05,4678,35260,8,6666,3746,15,0,19942
20210321T00-05,4228,33951,8,5479,3748,15,0,20267
20210321T01-05,3526,32669,9,4865,3749,14,0,20301
20210321T02-05,3190,31919,8,4776,3750,14,0,19979
20210321T03-05,3120,31566,8,4750,3762,15,0,19710
20210321T04-05,3126,31519,9,4849,3764,16,0,19554
20210321T05-05,3440,31762,9,5106,3764,12,0,19184
20210321T06-05,3603,32382,8,5741,3766,10,0,19053
20210321T07-05,4064,33529,8,6465,3765,12,0,19014
20210321T08-05,5233,34849,8,6743,3765,20,11,18870
20210321T09-05,5753,35926,8,6732,3765,13,1005,18476
